User,UniqueID,Date,Time,Duration,Temperature,TUnit,Pressure,PUnit,MaxDuration,MinTemp,MaxTemp,MinPressure,MaxPressure,TempSetPoint,Profile,ProfileValues
"Eleff, Tom",10,09/FEB/2021,09:26:46,0.0,208,F,0.6,Bars,29.0,191,210,0.3,9.0,207,Manual,0
"Eleff, Tom",10,09/FEB/2021,09:26:46,0.1,208,F,0.7,Bars,29.0,191,210,0.3,9.0,207,Manual,0
"Eleff, Tom",10,09/FEB/2021,09:26:46,0.2,207,F,0.7,Bars,29.0,191,210,0.3,9.0,207,Manual,0
"Eleff, Tom",10,09/FEB/2021,09:26:46,0.3,208,F,0.6,Bars,29.0,191,210,0.3,9.0,207,Manual,0
"Eleff, Tom",10,09/FEB/2021,09:26:46,0.4,207,F,0.6,Bars,29.0,191,210,0.3,9.0,207,Manual,0
"Eleff, Tom",10,09/FEB/2021,09:26:46,0.5,207,F,0.6,Bars,29.0,191,210,0.3,9.0,207,Manual,0
"Eleff, Tom",10,09/FEB/2021,09:26:46,0.6,208,F,0.6,Bars,29.0,191,210,0.3,9.0,207,Manual,0
"Eleff, Tom",10,09/FEB/2021,09:26:46,0.7,207,F,0.6,Bars,29.0,191,210,0.3,9.0,207,Manual,0
"Eleff, Tom",10,09/FEB/2021,09:26:46,0.8,207,F,0.6,Bars,29.0,191,210,0.3,9.0,207,Manual,0
"Eleff, Tom",10,09/FEB/2021,09:26:46,0.9,207,F,0.6,Bars,29.0,191,210,0.3,9.0,207,Manual,0
"Eleff, Tom",10,09/FEB/2021,09:26:46,1.0,207,F,0.6,Bars,29.0,191,210,0.3,9.0,207,Manual,0
"Eleff, Tom",10,09/FEB/2021,09:26:46,1.1,207,F,0.5,Bars,29.0,191,210,0.3,9.0,207,Manual,0
"Eleff, Tom",10,09/FEB/2021,09:26:46,1.2,207,F,0.5,Bars,29.0,191,210,0.3,9.0,207,Manual,0
"Eleff, Tom",10,09/FEB/2021,09:26:46,1.3,207,F,0.5,Bars,29.0,191,210,0.3,9.0,207,Manual,0
"Eleff, Tom",10,09/FEB/2021,09:26:46,1.4,207,F,0.5,Bars,29.0,191,210,0.3,9.0,207,Manual,0
"Eleff, Tom",10,09/FEB/2021,09:26:46,1.5,207,F,0.4,Bars,29.0,191,210,0.3,9.0,207,Manual,0
"Eleff, Tom",10,09/FEB/2021,09:26:46,1.6,207,F,0.4,Bars,29.0,191,210,0.3,9.0,207,Manual,0
