User,UniqueID,Date,Time,Duration,Temperature,TUnit,Pressure,PUnit,MaxDuration,MinTemp,MaxTemp,MinPressure,MaxPressure,TempSetPoint,Profile,ProfileValues
"Eleff, Tom",50,29/JUN/2021,08:03:16,0.0,204,F,1.0,Bars,19.6,32,204,0.4,8.0,205,Manual,0
"Eleff, Tom",50,29/JUN/2021,08:03:16,0.1,204,F,0.9,Bars,19.6,32,204,0.4,8.0,205,Manual,0
"Eleff, Tom",50,29/JUN/2021,08:03:16,0.2,204,F,0.9,Bars,19.6,32,204,0.4,8.0,205,Manual,0
"Eleff, Tom",50,29/JUN/2021,08:03:16,0.3,204,F,0.8,Bars,19.6,32,204,0.4,8.0,205,Manual,0
"Eleff, Tom",50,29/JUN/2021,08:03:16,0.4,204,F,0.9,Bars,19.6,32,204,0.4,8.0,205,Manual,0
"Eleff, Tom",50,29/JUN/2021,08:03:16,0.5,204,F,0.7,Bars,19.6,32,204,0.4,8.0,205,Manual,0
"Eleff, Tom",50,29/JUN/2021,08:03:16,0.6,204,F,0.9,Bars,19.6,32,204,0.4,8.0,205,Manual,0
"Eleff, Tom",50,29/JUN/2021,08:03:16,0.7,204,F,0.7,Bars,19.6,32,204,0.4,8.0,205,Manual,0
"Eleff, Tom",50,29/JUN/2021,08:03:16,0.8,204,F,0.5,Bars,19.6,32,204,0.4,8.0,205,Manual,0
"Eleff, Tom",50,29/JUN/2021,08:03:16,0.9,204,F,0.7,Bars,19.6,32,204,0.4,8.0,205,Manual,0
"Eleff, Tom",50,29/JUN/2021,08:03:16,1.0,204,F,0.8,Bars,19.6,32,204,0.4,8.0,205,Manual,0
"Eleff, Tom",50,29/JUN/2021,08:03:16,1.1,204,F,0.5,Bars,19.6,32,204,0.4,8.0,205,Manual,0
"Eleff, Tom",50,29/JUN/2021,08:03:16,1.2,204,F,0.7,Bars,19.6,32,204,0.4,8.0,205,Manual,0
"Eleff, Tom",50,29/JUN/2021,08:03:16,1.3,204,F,0.7,Bars,19.6,32,204,0.4,8.0,205,Manual,0
"Eleff, Tom",50,29/JUN/2021,08:03:16,1.4,204,F,0.6,Bars,19.6,32,204,0.4,8.0,205,Manual,0
"Eleff, Tom",50,29/JUN/2021,08:03:16,1.5,204,F,0.6,Bars,19.6,32,204,0.4,8.0,205,Manual,0
"Eleff, Tom",50,29/JUN/2021,08:03:16,1.6,204,F,0.6,Bars,19.6,32,204,0.4,8.0,205,Manual,0
"Eleff, Tom",50,29/JUN/2021,08:03:16,1.7,204,F,0.4,Bars,19.6,32,204,0.4,8.0,205,Manual,0
"Eleff, Tom",50,29/JUN/2021,08:03:16,1.8,204,F,0.6,Bars,19.6,32,204,0.4,8.0,205,Manual,0
"Eleff, Tom",50,29/JUN/2021,08:03:16,1.9,204,F,0.7,Bars,19.6,32,204,0.4,8.0,205,Manual,0
"Eleff, Tom",50,29/JUN/2021,08:03:16,2.0,204,F,0.4,Bars,19.6,32,204,0.4,8.0,205,Manual,0
"Eleff, Tom",50,29/JUN/2021,08:03:16,2.1,204,F,0.6,Bars,19.6,32,204,0.4,8.0,205,Manual,0
"Eleff, Tom",50,29/JUN/2021,08:03:16,2.2,204,F,0.7,Bars,19.6,32,204,0.4,8.0,205,Manual,0
"Eleff, Tom",50,29/JUN/2021,08:03:16,2.3,204,F,0.4,Bars,19.6,32,204,0.4,8.0,205,Manual,0
"Eleff, Tom",50,29/JUN/2021,08:03:16,2.4,204,F,0.5,Bars,19.6,32,204,0.4,8.0,205,Manual,0
"Eleff, Tom",50,29/JUN/2021,08:03:16,2.5,204,F,0.5,Bars,19.6,32,204,0.4,8.0,205,Manual,0
