User,UniqueID,Date,Time,Duration,Temperature,TUnit,Pressure,PUnit,MaxDuration,MinTemp,MaxTemp,MinPressure,MaxPressure,TempSetPoint,Profile,ProfileValues
"Eleff, Tom",52,17/AUG/2021,14:58:45,0.0,207,F,0.6,Bars,20.8,182,207,0.2,7.8,205,Manual,0
"Eleff, Tom",52,17/AUG/2021,14:58:45,0.1,206,F,0.6,Bars,20.8,182,207,0.2,7.8,205,Manual,0
"Eleff, Tom",52,17/AUG/2021,14:58:45,0.2,206,F,0.6,Bars,20.8,182,207,0.2,7.8,205,Manual,0
"Eleff, Tom",52,17/AUG/2021,14:58:45,0.3,207,F,0.5,Bars,20.8,182,207,0.2,7.8,205,Manual,0
"Eleff, Tom",52,17/AUG/2021,14:58:45,0.4,206,F,0.5,Bars,20.8,182,207,0.2,7.8,205,Manual,0
"Eleff, Tom",52,17/AUG/2021,14:58:45,0.5,207,F,0.5,Bars,20.8,182,207,0.2,7.8,205,Manual,0
"Eleff, Tom",52,17/AUG/2021,14:58:45,0.6,207,F,0.5,Bars,20.8,182,207,0.2,7.8,205,Manual,0
"Eleff, Tom",52,17/AUG/2021,14:58:45,0.7,207,F,0.4,Bars,20.8,182,207,0.2,7.8,205,Manual,0
"Eleff, Tom",52,17/AUG/2021,14:58:45,0.8,207,F,0.3,Bars,20.8,182,207,0.2,7.8,205,Manual,0
"Eleff, Tom",52,17/AUG/2021,14:58:45,0.9,207,F,0.5,Bars,20.8,182,207,0.2,7.8,205,Manual,0
"Eleff, Tom",52,17/AUG/2021,14:58:45,1.0,206,F,0.3,Bars,20.8,182,207,0.2,7.8,205,Manual,0
"Eleff, Tom",52,17/AUG/2021,14:58:45,1.1,207,F,0.4,Bars,20.8,182,207,0.2,7.8,205,Manual,0
"Eleff, Tom",52,17/AUG/2021,14:58:45,1.2,206,F,0.5,Bars,20.8,182,207,0.2,7.8,205,Manual,0
"Eleff, Tom",52,17/AUG/2021,14:58:45,1.3,206,F,0.4,Bars,20.8,182,207,0.2,7.8,205,Manual,0
"Eleff, Tom",52,17/AUG/2021,14:58:45,1.4,206,F,0.5,Bars,20.8,182,207,0.2,7.8,205,Manual,0
"Eleff, Tom",52,17/AUG/2021,14:58:45,1.5,206,F,0.2,Bars,20.8,182,207,0.2,7.8,205,Manual,0
"Eleff, Tom",52,17/AUG/2021,14:58:45,1.6,206,F,0.4,Bars,20.8,182,207,0.2,7.8,205,Manual,0
"Eleff, Tom",52,17/AUG/2021,14:58:45,1.7,206,F,0.5,Bars,20.8,182,207,0.2,7.8,205,Manual,0
"Eleff, Tom",52,17/AUG/2021,14:58:45,1.8,206,F,0.2,Bars,20.8,182,207,0.2,7.8,205,Manual,0
"Eleff, Tom",52,17/AUG/2021,14:58:45,1.9,206,F,0.5,Bars,20.8,182,207,0.2,7.8,205,Manual,0
"Eleff, Tom",52,17/AUG/2021,14:58:45,2.0,206,F,0.2,Bars,20.8,182,207,0.2,7.8,205,Manual,0
"Eleff, Tom",52,17/AUG/2021,14:58:45,2.1,206,F,0.3,Bars,20.8,182,207,0.2,7.8,205,Manual,0
"Eleff, Tom",52,17/AUG/2021,14:58:45,2.2,206,F,0.4,Bars,20.8,182,207,0.2,7.8,205,Manual,0
"Eleff, Tom",52,17/AUG/2021,14:58:45,2.3,206,F,0.2,Bars,20.8,182,207,0.2,7.8,205,Manual,0
"Eleff, Tom",52,17/AUG/2021,14:58:45,2.4,206,F,0.4,Bars,20.8,182,207,0.2,7.8,205,Manual,0
"Eleff, Tom",52,17/AUG/2021,14:58:45,2.5,206,F,0.5,Bars,20.8,182,207,0.2,7.8,205,Manual,0
"Eleff, Tom",52,17/AUG/2021,14:58:45,2.6,206,F,0.4,Bars,20.8,182,207,0.2,7.8,205,Manual,0
"Eleff, Tom",52,17/AUG/2021,14:58:45,2.7,206,F,0.3,Bars,20.8,182,207,0.2,7.8,205,Manual,0
"Eleff, Tom",52,17/AUG/2021,14:58:45,2.8,206,F,0.5,Bars,20.8,182,207,0.2,7.8,205,Manual,0
"Eleff, Tom",52,17/AUG/2021,14:58:45,2.9,206,F,0.5,Bars,20.8,182,207,0.2,7.8,205,Manual,0
"Eleff, Tom",52,17/AUG/2021,14:58:45,3.0,206,F,0.3,Bars,20.8,182,207,0.2,7.8,205,Manual,0
"Eleff, Tom",52,17/AUG/2021,14:58:45,3.1,206,F,0.5,Bars,20.8,182,207,0.2,7.8,205,Manual,0
"Eleff, Tom",52,17/AUG/2021,14:58:45,3.2,206,F,0.5,Bars,20.8,182,207,0.2,7.8,205,Manual,0
"Eleff, Tom",52,17/AUG/2021,14:58:45,3.3,206,F,0.4,Bars,20.8,182,207,0.2,7.8,205,Manual,0
"Eleff, Tom",52,17/AUG/2021,14:58:45,3.4,206,F,0.6,Bars,20.8,182,207,0.2,7.8,205,Manual,0
"Eleff, Tom",52,17/AUG/2021,14:58:45,3.5,206,F,0.4,Bars,20.8,182,207,0.2,7.8,205,Manual,0
"Eleff, Tom",52,17/AUG/2021,14:58:45,3.6,206,F,0.6,Bars,20.8,182,207,0.2,7.8,205,Manual,0
