User,UniqueID,Date,Time,Duration,Temperature,TUnit,Pressure,PUnit,MaxDuration,MinTemp,MaxTemp,MinPressure,MaxPressure,TempSetPoint,Profile,ProfileValues
"Eleff, Tom",77,29/NOV/2022,13:05:17,0.0,207,F,2.2,Bars,20.0,32,215,0.6,7.6,205,Manual,0
"Eleff, Tom",77,29/NOV/2022,13:05:17,0.1,207,F,2.1,Bars,20.0,32,215,0.6,7.6,205,Manual,0
"Eleff, Tom",77,29/NOV/2022,13:05:17,0.2,207,F,2.1,Bars,20.0,32,215,0.6,7.6,205,Manual,0
"Eleff, Tom",77,29/NOV/2022,13:05:17,0.3,207,F,1.7,Bars,20.0,32,215,0.6,7.6,205,Manual,0
"Eleff, Tom",77,29/NOV/2022,13:05:17,0.4,207,F,2.2,Bars,20.0,32,215,0.6,7.6,205,Manual,0
"Eleff, Tom",77,29/NOV/2022,13:05:17,0.5,207,F,1.8,Bars,20.0,32,215,0.6,7.6,205,Manual,0
"Eleff, Tom",77,29/NOV/2022,13:05:17,0.6,207,F,1.7,Bars,20.0,32,215,0.6,7.6,205,Manual,0
"Eleff, Tom",77,29/NOV/2022,13:05:17,0.7,207,F,2.0,Bars,20.0,32,215,0.6,7.6,205,Manual,0
"Eleff, Tom",77,29/NOV/2022,13:05:17,0.8,207,F,1.9,Bars,20.0,32,215,0.6,7.6,205,Manual,0
"Eleff, Tom",77,29/NOV/2022,13:05:17,0.9,207,F,1.5,Bars,20.0,32,215,0.6,7.6,205,Manual,0
"Eleff, Tom",77,29/NOV/2022,13:05:17,1.0,207,F,1.9,Bars,20.0,32,215,0.6,7.6,205,Manual,0
"Eleff, Tom",77,29/NOV/2022,13:05:17,1.1,207,F,2.0,Bars,20.0,32,215,0.6,7.6,205,Manual,0
"Eleff, Tom",77,29/NOV/2022,13:05:17,1.2,207,F,1.7,Bars,20.0,32,215,0.6,7.6,205,Manual,0
"Eleff, Tom",77,29/NOV/2022,13:05:17,1.3,207,F,1.8,Bars,20.0,32,215,0.6,7.6,205,Manual,0
"Eleff, Tom",77,29/NOV/2022,13:05:17,1.4,207,F,1.4,Bars,20.0,32,215,0.6,7.6,205,Manual,0
"Eleff, Tom",77,29/NOV/2022,13:05:17,1.5,207,F,1.3,Bars,20.0,32,215,0.6,7.6,205,Manual,0
"Eleff, Tom",77,29/NOV/2022,13:05:17,1.6,207,F,1.7,Bars,20.0,32,215,0.6,7.6,205,Manual,0
"Eleff, Tom",77,29/NOV/2022,13:05:17,1.7,207,F,1.6,Bars,20.0,32,215,0.6,7.6,205,Manual,0
"Eleff, Tom",77,29/NOV/2022,13:05:17,1.8,207,F,1.0,Bars,20.0,32,215,0.6,7.6,205,Manual,0
"Eleff, Tom",77,29/NOV/2022,13:05:17,1.9,207,F,1.2,Bars,20.0,32,215,0.6,7.6,205,Manual,0
"Eleff, Tom",77,29/NOV/2022,13:05:17,2.0,207,F,1.3,Bars,20.0,32,215,0.6,7.6,205,Manual,0
"Eleff, Tom",77,29/NOV/2022,13:05:17,2.1,207,F,1.2,Bars,20.0,32,215,0.6,7.6,205,Manual,0
"Eleff, Tom",77,29/NOV/2022,13:05:17,2.2,207,F,0.7,Bars,20.0,32,215,0.6,7.6,205,Manual,0
"Eleff, Tom",77,29/NOV/2022,13:05:17,2.3,206,F,0.7,Bars,20.0,32,215,0.6,7.6,205,Manual,0
"Eleff, Tom",77,29/NOV/2022,13:05:17,2.4,207,F,0.6,Bars,20.0,32,215,0.6,7.6,205,Manual,0
"Eleff, Tom",77,29/NOV/2022,13:05:17,2.5,207,F,0.8,Bars,20.0,32,215,0.6,7.6,205,Manual,0
"Eleff, Tom",77,29/NOV/2022,13:05:17,2.6,207,F,1.1,Bars,20.0,32,215,0.6,7.6,205,Manual,0
"Eleff, Tom",77,29/NOV/2022,13:05:17,2.7,206,F,1.2,Bars,20.0,32,215,0.6,7.6,205,Manual,0
"Eleff, Tom",77,29/NOV/2022,13:05:17,2.8,207,F,0.7,Bars,20.0,32,215,0.6,7.6,205,Manual,0
